context_id	word	gold_sense_id	predict_sense_id	positions	context
market.n.18	market	market.n.1		191-198	The Organization Department of the Central Committee and the Ministry of Personnel requested that various levels of personnel departments strengthen the construction and management of talent markets , strengthen the research and planning of talent markets , confirm the overall distribution and implementation steps for developing talent markets , suit measures to local conditions , direct classification , and gradually establish a complete talent market system .
market.n.19	market	market.n.1		191-198	The Organization Department of the Central Committee and the Ministry of Personnel requested that various levels of personnel departments strengthen the construction and management of talent markets , strengthen the research and planning of talent markets , confirm the overall distribution and implementation steps for developing talent markets , suit measures to local conditions , direct classification , and gradually establish a complete talent market system .
market.n.20	market	market.n.1		191-198	The Organization Department of the Central Committee and the Ministry of Personnel requested that various levels of personnel departments strengthen the construction and management of talent markets , strengthen the research and planning of talent markets , confirm the overall distribution and implementation steps for developing talent markets , suit measures to local conditions , direct classification , and gradually establish a complete talent market system .
market.n.21	market	market.n.1		191-198	The Organization Department of the Central Committee and the Ministry of Personnel requested that various levels of personnel departments strengthen the construction and management of talent markets , strengthen the research and planning of talent markets , confirm the overall distribution and implementation steps for developing talent markets , suit measures to local conditions , direct classification , and gradually establish a complete talent market system .
market.n.22	market	market.n.1		242-248	"According to reports , the drafting of the "" Arbitration Law "" will guarantee justly and timely arbitrating economic disputes and protect legal rights of involved parties , and as a result will ensure the healthy development of the socialist market economy ."
market.n.23	market	market.n.1		109-115	In the past two years , Guangdong Province has exerted itself to explore new ways of attracting talent under market economy conditions , and has been active in using market mechanisms to allocate resources of talent , and has achieved preliminary results .
market.n.24	market	market.n.1		79-85	In recent years , there have been more and more climaxes in Guangdong's talent market .
market.n.25	market	market.n.1		46-52	At the same time , the construction of talent market is also accelerating .
market.n.26	market	market.n.1		63-69	"Since 1991 when Shenzhen established the first standing talent market , such "" all - weather "" talent exchange organizations have rapidly spread in the Zhujiang Delta and all cities within the province ."
market.n.27	market	market.n.1		111-118	Now , there are fifteen cities with relatively more advanced economies in the province having built up regular markets .
market.n.28	market	market.n.1		254-260	The representative group came on August 30th to China on the invitation of the Foreign Affair Institute , aiming at understanding the situation of economic reform in China , the protective role of economic legislation during the process of building up a market economy structure , especially successful experience in the area of special economic zone construction .
market.n.29	market	market.n.1		117-123	According to the agreement , the Weir Group will be responsible for the supply of natural gas from the international market for use by the power plant .
market.n.30	market	market.n.1		204-210	For telecommunications companies , the merger of telephone companies with cable TV and wireless communications companies frequently is to mutually complement one another in operations and to dominate the market .
market.n.31	market	market.n.1		469-475	"State Council Premier Peng Li while meeting all the representatives attending the conference on the "" experience exchange in the implementation of the civil service system "" in China pointed out today from the Zhongnanhai Purple Light Pavilion that implementing the civil service system is an important task of the reform of Chinese political structure , and an important reform of the cadre personnel system , and is an objective need in the setting up of a socialist market economy system , needing leadership and measured acceleration in the pace of implementation ."
